Sun2014-bp,,Sun2014-lg,
time,Rs,time,Rs
Jul,5.657554221,Jul,5.562272035
Jul,4.716898284,Jul,4.871281737
Aug,4.660936923,Aug,3.989554227
Aug,4.238826178,Aug,3.634639364
Sep,2.886573855,Sep,3.530657624
Sep,2.973358134,Sep,3.262190965
Oct,0.708920265,Oct,0.709650029
Oct,0.517251644,Oct,0.700412756
Nov,0.326869711,Nov,0.289190854
Nov,0.30802068,Nov,0.308769648
mean-control,4.401688333,mean-control,4.360827962
mean-fire,3.976360865,mean-fire,3.922704022
