O'Neill2002-control,,O'Neill2002-burned,
DOY,Y,DOY,Y
143,0.400888845,143,0.30528335
149,0.380102676,149,0.241430133
156,0.626309808,156,0.369633347
163,0.829449097,163,0.589999138
171,0.870638624,171,0.660475305
178,1.01692887,178,0.608663961
184,1.039208955,184,0.728271397
191,0.997733512,207,0.86822739
198,1.050999062,191,0.449929176
212,1.427991794,198,0.406727112
207,1.67787296,212,0.671748379
229,1.118452053,229,0.618022979
240,0.96578546,240,0.517035096
mean,0.954027824,mean,0.541188213
